"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"02791caa98b99d39709cea23d5db52db","2015","2014-12-16T00:56:37+00:00","1418691397","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","146.246","79.93","13.322","0.000","","70.184","0.000","","","","","","","","111.136","70.184","79.93","13.322","0.000","0.000","","","","","","","Air Force Active","","","","","","","",
"02791caa98b99d39709cea23d5db52db","2015","2014-12-16T00:56:37+00:00","1418691397","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","146.246","79.93","13.322","0.000","","70.184","0.000","","","","","","","","35.11","","","","","","","","","","","","Air National Guard","Air Force","","","","","","",
"c10ba7e85a56225806740228728a63e5","2015","2014-12-16T00:56:35+00:00","1418691395","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","180.148","1.906","","180.148","","","","","","","","","","","","161.292","161.292","","","","","","","Air Force Active","","1.906","","90.803","","82.577","",
"c10ba7e85a56225806740228728a63e5","2015","2014-12-16T00:56:35+00:00","1418691395","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","180.148","1.906","","180.148","","","","","","","","","","","","18.856","18.856","","","","","","","Air Force Reserve","Air Force","","","90.803","","8.226","",
"a4b7d27706a88cb010cc65019b771b92","2015","2014-12-16T00:56:36+00:00","1418691396","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","0.000","233.281","","0.000","","","","","","","","","","","","0.000","0.000","","","","","","","Air Force Active","","125.33","","47.598","","20.19","",
"a4b7d27706a88cb010cc65019b771b92","2015","2014-12-16T00:56:36+00:00","1418691396","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","0.000","233.281","","0.000","","","","","","","","","","","","","","","","","","","","Air National Guard","","64.87","","47.598","","22.84","",
"a4b7d27706a88cb010cc65019b771b92","2015","2014-12-16T00:56:36+00:00","1418691396","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","0.000","233.281","","0.000","","","","","","","","","","","","","","","","","","","","Air Force Reserve","Air Force","43.081","","47.598","","4.568","",
"8080383dd43c444dbbdfe7ee4fada111","2015","2014-12-16T00:56:42+00:00","1418691402","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","35.869","79.163","","35.869","","","","","","","","","","","","29.153","29.153","","","","","","","Air Force Active","","34.258","","101.895","","66.491","",
"8080383dd43c444dbbdfe7ee4fada111","2015","2014-12-16T00:56:42+00:00","1418691402","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","35.869","79.163","","35.869","","","","","","","","","","","","4.166","4.166","","","","","","","Air National Guard","","22.163","","101.895","","31.909","",
"8080383dd43c444dbbdfe7ee4fada111","2015","2014-12-16T00:56:42+00:00","1418691402","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","","","","35.869","79.163","","35.869","","","","","","","","","","","","2.55","2.55","","","","","","","Air Force Reserve","Air Force","22.742","","101.895","","3.495","",
"b36c9a169e6e5393400db9a43399ce90","2015","2014-12-16T00:56:45+00:00","1418691405","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","30.091","21.18","10.302","32.106","18.807","37.667","32.106","","","","","","","","30.091","37.667","21.18","10.302","32.106","32.106","","","","","","","Air Force Active","","15.382","","6.948","","6.948","",
"b36c9a169e6e5393400db9a43399ce90","2015","2014-12-16T00:56:45+00:00","1418691405","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","30.091","21.18","10.302","32.106","18.807","37.667","32.106","","","","","","","","","","","","","","","","","","","","Air National Guard","","3.425","","6.948","","","",
"b36c9a169e6e5393400db9a43399ce90","2015","2014-12-16T00:56:45+00:00","1418691405","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","30.091","21.18","10.302","32.106","18.807","37.667","32.106","","","","","","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0.000","","6.948","","","",
"0122baff89303ac862d04e0388c30557","2015","2014-12-16T00:56:56+00:00","1418691416","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","2.765","2.717","2.814","6.333","28.85","2.219","6.333","","","","264","459","","264","2.765","2.219","2.717","2.814","6.333","6.333","","","","","264","264","Air Force Active","","25.075","319","11.652","300","11.652","300",
"0122baff89303ac862d04e0388c30557","2015","2014-12-16T00:56:56+00:00","1418691416","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","2.765","2.717","2.814","6.333","28.85","2.219","6.333","","","","264","459","","264","0.000","0.000","0.000","0.000","0.000","0.000","","","","","","","Air National Guard","","2.548","50","11.652","300","0.000","",
"0122baff89303ac862d04e0388c30557","2015","2014-12-16T00:56:56+00:00","1418691416","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","2.765","2.717","2.814","6.333","28.85","2.219","6.333","","","","264","459","","264","0.000","0.000","0.000","0.000","0.000","0.000","","","","","","","Air Force Reserve","Air Force","1.227","90","11.652","300","0.000","",
"6dd500f747ea68e48b006613a32cc69b","2015","2014-12-16T00:56:59+00:00","1418691419","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","25.772","33.087","0.000","25.772","","","","","","","","0.000","0.000","0.000","0.000","15.372","15.372","","","","","","","Air Force Active","","31.087","","26.88","","22.88","",
"6dd500f747ea68e48b006613a32cc69b","2015","2014-12-16T00:56:59+00:00","1418691419","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","25.772","33.087","0.000","25.772","","","","","","","","0.000","0.000","0.000","0.000","6.5","6.5","","","","","","","Air National Guard","","0.000","","26.88","","0.000","",
"6dd500f747ea68e48b006613a32cc69b","2015","2014-12-16T00:56:59+00:00","1418691419","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","25.772","33.087","0.000","25.772","","","","","","","","0.000","0.000","0.000","0.000","3.9","3.9","","","","","","","Air Force Reserve","Air Force","2","","26.88","","4","",
"55a67ac80315ecdbc0650fc3b47aed87","2015","2014-12-16T00:56:59+00:00","1418691419","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","58.55","81.376","59.713","81.286","37.965","92.755","81.286","20","28","14","24","10","32","24","51.901","92.755","76.43","56.431","72.217","72.217","16","32","26","10","17","17","Air Force Active","","37.965","10","67.582","23","65.952","18",
"55a67ac80315ecdbc0650fc3b47aed87","2015","2014-12-16T00:56:59+00:00","1418691419","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","58.55","81.376","59.713","81.286","37.965","92.755","81.286","20","28","14","24","10","32","24","6.649","0.000","4.946","3.282","9.069","9.069","4","","2","4","7","7","Air Force Reserve","Air Force","","","67.582","23","1.63","5",
"4ffe6f683f392031805eacb8887ed6f7","2015","2014-12-16T00:57:02+00:00","1418691422","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","24.588","101.288","0.000","24.588","","","","","","","","0.000","0.000","0.000","0.000","23.574","23.574","","","","","","","Air Force Active","","86.307","","48.449","","46.703","",
"4ffe6f683f392031805eacb8887ed6f7","2015","2014-12-16T00:57:02+00:00","1418691422","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","24.588","101.288","0.000","24.588","","","","","","","","0.000","0.000","0.000","0.000","1.007","1.007","","","","","","","Air National Guard","","14.821","","48.449","","1.739","",
"4ffe6f683f392031805eacb8887ed6f7","2015","2014-12-16T00:57:02+00:00","1418691422","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","24.588","101.288","0.000","24.588","","","","","","","","0.000","0.000","0.000","0.000","0.007","0.007","","","","","","","Air Force Reserve","Air Force","0.16","","48.449","","0.007","",
"60c955153a12f74650fcaba8bffef497","2015","2014-12-16T00:58:32+00:00","1418691512","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","31.468","31.37","32.166","6.528","263.651","27.588","6.528","","","","","","","","31.468","27.588","28.464","32.166","6.528","6.528","","","","","","","Navy Active","","263.651","","82.941","","82.941","",
"60c955153a12f74650fcaba8bffef497","2015","2014-12-16T00:58:32+00:00","1418691512","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","31.468","31.37","32.166","6.528","263.651","27.588","6.528","","","","","","","","","","2.906","","","","","","","","","","Navy Reserve","Navy","","","82.941","","","",
"5e59a55874db025c17e97ead4d31cb88","2015","2014-12-16T00:58:33+00:00","1418691513","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","9.997","14.1","11.175","8.807","35.932","10.087","8.807","","","","","","","","9.011","9.104","13.198","10.166","5.08","5.08","","","","","","","Navy Active","","35.932","","36.593","","31.905","",
"5e59a55874db025c17e97ead4d31cb88","2015","2014-12-16T00:58:33+00:00","1418691513","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","9.997","14.1","11.175","8.807","35.932","10.087","8.807","","","","","","","","0.986","0.983","0.902","1.009","3.727","3.727","","","","","","","Navy Reserve","Navy","","","36.593","","4.688","",
"60fe1e8040d2576cca33518ecfe3977d","2015","2014-12-16T00:58:29+00:00","1418691509","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","40.513","48.911","13.983","64.494","125.53","82.395","64.494","","","","","","","","40.513","69.707","48.351","13.983","48.812","48.812","","","","","","","Navy Active","","125.53","","64.218","","64.032","",
"60fe1e8040d2576cca33518ecfe3977d","2015","2014-12-16T00:58:29+00:00","1418691509","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","40.513","48.911","13.983","64.494","125.53","82.395","64.494","","","","","","","","","12.688","0.56","","15.682","15.682","","","","","","","Navy Reserve","Navy","","","64.218","","0.186","",
"053e2a4273a5adcc92ff37184f27bdff","2015","2014-12-16T00:58:26+00:00","1418691506","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","28.921","31.178","29.775","19.595","134.813","42.612","19.595","","","","","","","","25.146","37.137","27.198","22.938","17.043","17.043","","","","","","","Navy Active","","134.813","2","101.941","","99.799","2",
"053e2a4273a5adcc92ff37184f27bdff","2015","2014-12-16T00:58:26+00:00","1418691506","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","28.921","31.178","29.775","19.595","134.813","42.612","19.595","","","","","","","","3.775","5.475","3.98","6.837","2.552","2.552","","","","","","","Navy Reserve","Navy","","","101.941","","2.142","",
"519bb779dc2c2277caf0e7485bc8bb19","2015","2014-12-16T00:58:46+00:00","1418691526","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","81.977","131.928","42.137","131.892","4.289","108.593","131.892","1","3","","3","","2","3","81.977","108.593","131.928","42.137","131.892","131.892","1","2","3","","3","3","Army Active","Army","4.289","","10.467","","10.467","",
"4e983d124f33976bd909955c954f73a4","2015","2014-12-16T00:58:43+00:00","1418691523","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","416.617","255.62","387.621","416.617","","","","55","35","45","55","","387.621","","","416.617","416.617","","45","","","55","55","Army Active","","","","171.227","20","96.227","10",
"4e983d124f33976bd909955c954f73a4","2015","2014-12-16T00:58:43+00:00","1418691523","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","416.617","255.62","387.621","416.617","","","","55","35","45","55","","","","","","","","","","","","","Army National Guard","Army","255.62","35","171.227","20","75","10",
"a490c512d0ae3a90f4fc129804d4fbfd","2015","2014-12-16T00:58:43+00:00","1418691523","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1370.04","1272.837","1101.971","651.347","593.587","1203.115","651.347","72","69","53","25","32","40","25","1370.04","1203.115","1272.837","1101.971","651.347","651.347","72","40","69","53","25","25","Army Active","Army","593.587","32","759.4","42","759.4","42",
"ece489e8d46e1b44491faf7e7f90f39b","2015","2014-12-16T00:58:45+00:00","1418691525","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","173.911","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","173.911","","97.781","","97.781","",
"c146ff9bbb3c6edab06f1e91ffd9eef4","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","110.351","","","","","","","9","","","","","","","","","","","","","","","Army Active","Army","110.351","9","117","9","117","9",
"8bf4471e3490332d51d893e9afbd6299","2015","2014-12-16T00:58:42+00:00","1418691522","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_7000_BSA-1_BA-7_APP-1109N_PB_2015.xml","procurement-base","2015","29.249","23.199","24.082","16.21","3.013","14.617","16.21","","","","","","","","29.249","14.617","23.199","24.082","16.21","16.21","","","","","","","Navy Active","","3.013","","13.7","","13.695","",
"8bf4471e3490332d51d893e9afbd6299","2015","2014-12-16T00:58:42+00:00","1418691522","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_7000_BSA-1_BA-7_APP-1109N_PB_2015.xml","procurement-base","2015","29.249","23.199","24.082","16.21","3.013","14.617","16.21","","","","","","","","","","","","","","","","","","","","Navy Reserve","Navy","","","13.7","","0.005","",
"c2fab6858373f75f844f98a80196f5ca","2015","2014-12-16T00:58:52+00:00","1418691532","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","125.38","26.215","51.699","125.38","","","","","","","","","51.699","","","91.781","91.781","","","","","","","Army Active","","26.215","","121.902","","90.408","",
"c2fab6858373f75f844f98a80196f5ca","2015","2014-12-16T00:58:52+00:00","1418691532","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","125.38","26.215","51.699","125.38","","","","","","","","","","","","33.599","33.599","","","","","","","Army National Guard","Army","","","121.902","","31.494","",
"d6fbc13f9971fe40693e83cb4948c5cf","2015","2014-12-16T00:58:52+00:00","1418691532","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","37.144","171.082","41.237","66.45","32.224","131.641","66.45","","","","","","","","37.144","131.641","171.082","41.237","66.45","66.45","","","","","","","Army Active","Army","32.224","","47.61","","47.61","",
"f115bf44f8c5d7960959afe6801d9d07","2015","2014-12-16T00:58:52+00:00","1418691532","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","","","5.7","","5.7","",
