"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Cost.PriorYearsDelta.record.partial.fields","value.BudgetYearOneOCO.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Quantity.PriorYearsDelta.record.partial.fields","value.BudgetYearFour.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"8fe16485ecfc22d7073ab3eeb497e00e","2016","2015-02-03T15:53:14+00:00","1422978794","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","0","0","0","0","0","883.717","317.466","0","","","","","","","","","","","","","","","Air Force Reserve","Air Force","","","820.952","198.547","","","","","","","","","","","","","","","","","","","","",
"9adf145c32cdef7d9637f02432cf97b7","2016","2015-02-03T15:53:19+00:00","1422978799","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","10.8","","18.001","6.3","55.978","","18.001","","","","","","","","","","6.433","","","","","Air Force Active","Air Force","0.742","1.855","29.271","","0.742","","","","","","","","","","","","","","","","","","","",
"9adf145c32cdef7d9637f02432cf97b7","2016","2015-02-03T15:53:19+00:00","1422978799","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","10.8","","18.001","6.3","55.978","","18.001","","","","","","","","","","4.367","","","","","Air National Guard","Air Force","17.259","4.445","26.707","","17.259","","","","","","","","","","","","","","","","","","","",
"46bb7cf58e348c9bb7682d6b049244ab","2016","2015-02-03T15:53:13+00:00","1422978793","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","110.079","73.271","138.153","17.134","34.273","9.334","9.042","17.134","","","","","","","","","109.152","72.374","137.075","","","","Air Force Active","Air Force","16.785","33.332","8.942","9.012","16.785","","","","","","","0","0","","","","","","","","","","","",
"46bb7cf58e348c9bb7682d6b049244ab","2016","2015-02-03T15:53:13+00:00","1422978793","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","110.079","73.271","138.153","17.134","34.273","9.334","9.042","17.134","","","","","","","","","0.927","0.897","1.078","","","","Air National Guard","Air Force","0.349","0.941","0.392","0.03","0.349","","","","","","","0","0","","","","","","","","","","","",
"57ccf089eeba7923857771679780e4ce","2016","2015-02-03T15:53:21+00:00","1422978801","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","4.294","4.24","4.367","117.767","6.175","21.148","89.096","117.767","","","","","","","","","4.294","4.24","4.367","","","","Air Force Active","Air Force","117.767","6.175","21.148","89.096","117.767","","","","","","","0","0","","","","","","","","","","","",
"94c277c789a7aed4b2cbc8ca2525f803","2016","2015-02-03T15:53:39+00:00","1422978819","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","59.204","57.139","60.254","74.621","70.375","67.582","96.936","74.621","","","","","","","","","41.599","14.121","50.609","","","","Air Force Active","Air Force","66.923","47.311","51.512","87.792","66.923","","","","","","","0","0","","","","","","","","","","","",
"94c277c789a7aed4b2cbc8ca2525f803","2016","2015-02-03T15:53:39+00:00","1422978819","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","59.204","57.139","60.254","74.621","70.375","67.582","96.936","74.621","","","","","","","","","17.605","43.018","","","","","Air National Guard","Air Force","","17.298","","5.08","","","","","","","","0","","","","","","","","","","","","",
"94c277c789a7aed4b2cbc8ca2525f803","2016","2015-02-03T15:53:39+00:00","1422978819","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","59.204","57.139","60.254","74.621","70.375","67.582","96.936","74.621","","","","","","","","","","","9.645","","","","Air Force Reserve","Air Force","7.698","5.766","16.07","4.064","7.698","","","","","","","0","","","","","","","","","","","","",
"f1282b31c3c0c7d45389020c2e125f90","2016","2015-02-03T15:53:34+00:00","1422978814","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","2.79","2.742","2.84","5.833","2.695","11.652","6.291","5.833","","","","","","","","","2.79","2.742","2.84","","","","Air Force Active","Air Force","5.833","2.695","11.652","6.291","5.833","","","","","","","0","0","","","","","","","","","","","",
"f1282b31c3c0c7d45389020c2e125f90","2016","2015-02-03T15:53:34+00:00","1422978814","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","2.79","2.742","2.84","5.833","2.695","11.652","6.291","5.833","","","","","","","","","","","","","","","Air National Guard","Air Force","0","","0","0","0","","","","","","","0","0","","","","","","","","","","","",
"f1282b31c3c0c7d45389020c2e125f90","2016","2015-02-03T15:53:34+00:00","1422978814","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","2.79","2.742","2.84","5.833","2.695","11.652","6.291","5.833","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0","","0","0","0","","","","","","","0","0","","","","","","","","","","","",
"00de5fce1f66216baca3a8cf94d8d4b1","2016","2015-02-03T15:53:36+00:00","1422978816","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","26.617","","28.467","37.8","30.57","","","","","","","","","","","","","","","Air Force Active","Air Force","23.576","","26.55","34.121","27.529","","","","","","","3.953","3.953","","","","","","","","","","","",
"00de5fce1f66216baca3a8cf94d8d4b1","2016","2015-02-03T15:53:36+00:00","1422978816","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","26.617","","28.467","37.8","30.57","","","","","","","","","","","","","","","Air National Guard","Air Force","3.041","","1.917","3.679","3.041","","","","","","","3.953","0","","","","","","","","","","","",
"00de5fce1f66216baca3a8cf94d8d4b1","2016","2015-02-03T15:53:36+00:00","1422978816","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","26.617","","28.467","37.8","30.57","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0","","0","0","0","","","","","","","3.953","0","","","","","","","","","","","",
"cd70f517ceecd0c9437907cb9b836bb3","2016","2015-02-03T15:53:31+00:00","1422978811","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","0","0","0","58.16","0","1","7.639","58.16","","","","","","","","","0","0","0","","","","Air Force Active","Air Force","54.437","0","0.88","4.439","54.437","","","","","","","0","0","","","","","","","","","","","",
"cd70f517ceecd0c9437907cb9b836bb3","2016","2015-02-03T15:53:31+00:00","1422978811","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","0","0","0","58.16","0","1","7.639","58.16","","","","","","","","","0","0","0","","","","Air National Guard","Air Force","2.346","0","0.12","1.914","2.346","","","","","","","0","0","","","","","","","","","","","",
"cd70f517ceecd0c9437907cb9b836bb3","2016","2015-02-03T15:53:31+00:00","1422978811","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","0","0","0","58.16","0","1","7.639","58.16","","","","","","","","","0","0","0","","","","Air Force Reserve","Air Force","1.377","0","0","1.286","1.377","","","","","","","0","0","","","","","","","","","","","",
"1ab6b7e5cb2c1fe92592a48b85548a1e","2016","2015-02-03T15:53:32+00:00","1422978812","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","12.483","","10.331","14.027","12.483","","","","","","","","","","","","","","","Air Force Active","Air Force","9.818","","10.331","14.027","9.818","","","","","","","0","0","","","","","","","","","","","",
"1ab6b7e5cb2c1fe92592a48b85548a1e","2016","2015-02-03T15:53:32+00:00","1422978812","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","12.483","","10.331","14.027","12.483","","","","","","","","","","","","","","","Air National Guard","Air Force","0","","0","0","0","","","","","","","0","0","","","","","","","","","","","",
"1ab6b7e5cb2c1fe92592a48b85548a1e","2016","2015-02-03T15:53:32+00:00","1422978812","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","12.483","","10.331","14.027","12.483","","","","","","","","","","","","","","","Air Force Reserve","Air Force","2.665","","0","0","2.665","","","","","","","0","0","","","","","","","","","","","",
"f7df4c4369e849c9ea66540cd156864e","2016","2015-02-03T15:53:32+00:00","1422978812","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","4.728","","2","4.447","4.728","","","","","","","","","","","","","","","Air Force Active","Air Force","4.728","","1.136","3.722","4.728","","","","","","","0","0","","","","","","","","","","","",
"f7df4c4369e849c9ea66540cd156864e","2016","2015-02-03T15:53:32+00:00","1422978812","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","4.728","","2","4.447","4.728","","","","","","","","","","","","","","","Air National Guard","Air Force","0","","0.541","0.544","0","","","","","","","0","0","","","","","","","","","","","",
"f7df4c4369e849c9ea66540cd156864e","2016","2015-02-03T15:53:32+00:00","1422978812","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","4.728","","2","4.447","4.728","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0","","0.323","0.181","0","","","","","","","0","0","","","","","","","","","","","",
"4491202b643e1d360486aea4cbbe4ffa","2016","2015-02-03T15:53:55+00:00","1422978835","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","107.821","110.123","98.238","82.904","100.638","74.613","115.795","82.904","","","","","","","","","59.302","60.568","54.03","","","","Army Active","Army","45.597","55.351","74.613","115.795","45.597","","","","","","","","","","","","","","","","","","","",
"4491202b643e1d360486aea4cbbe4ffa","2016","2015-02-03T15:53:55+00:00","1422978835","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","107.821","110.123","98.238","82.904","100.638","74.613","115.795","82.904","","","","","","","","","43.129","44.049","39.295","","","","Army National Guard","Army","33.162","40.255","","","33.162","","","","","","","","","","","","","","","","","","","",
"4491202b643e1d360486aea4cbbe4ffa","2016","2015-02-03T15:53:55+00:00","1422978835","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","107.821","110.123","98.238","82.904","100.638","74.613","115.795","82.904","","","","","","","","","5.39","5.506","4.913","","","","Army Reserve","Army","4.145","5.032","","","4.145","","","","","","","","","","","","","","","","","","","",
"d70f48b6635d45169025f6b0ac870dad","2016","2015-02-03T15:53:52+00:00","1422978832","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","145.955","177.919","134.063","116.153","133.846","48.487","181.869","116.153","","","","","","","","","145.955","177.919","134.063","","","","Army Active","Army","116.153","133.846","48.487","181.869","116.153","","","","","","","","","","","","","","","","","","","",
"85a733ad8cab63f659b891669a18319d","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","16.562","16.525","15.773","16.166","17.683","11.5","15.029","16.166","","","","","","","","","2.989","7.467","5.517","","","","Army Active","Army","8.809","5.127","11.5","5.702","8.809","","","","","","","","","","","","","","","","","","","",
"85a733ad8cab63f659b891669a18319d","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","16.562","16.525","15.773","16.166","17.683","11.5","15.029","16.166","","","","","","","","","7.546","2.24","3.934","","","","Army National Guard","Army","7.357","4.168","","3.893","7.357","","","","","","","","","","","","","","","","","","","",
"85a733ad8cab63f659b891669a18319d","2016","2015-02-03T15:53:54+00:00","1422978834","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","16.562","16.525","15.773","16.166","17.683","11.5","15.029","16.166","","","","","","","","","6.027","6.818","6.322","","","","Army Reserve","Army","","8.388","","5.434","","","","","","","","","","","","","","","","","","","","",
"ae14d3f42e2888cdfc79f454f79846d5","2016","2015-02-03T15:53:56+00:00","1422978836","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","41.133","36.81","144.724","56.215","169.581","47.61","89.059","56.215","20","29","110","","140","","","","41.133","36.81","144.724","20","29","110","Army Active","Army","56.215","169.581","47.61","89.059","56.215","","140","","","","","","","","","","","","","","","","","",
"ea612998d74d62173d7a126e5b36b895","2016","2015-02-03T15:54:02+00:00","1422978842","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1.625","1.596","1.663","1.544","1.568","1.748","1.522","1.544","","","","","","","","","1.625","1.596","1.663","","","","Army Active","Army","1.544","1.568","1.748","1.522","1.544","","","","","","","","","","","","","","","","","","","",
"f3003339c93e01b51692a78ad0e1c22d","2016","2015-02-03T15:54:03+00:00","1422978843","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","506.376","76.399","535.815","74.085","42.15","20.522","39.683","74.085","","","","","","","","","506.376","76.399","535.815","","","","Army Active","Army","74.085","42.15","20.522","39.683","74.085","","","","","","","","","","","","","","","","","","","",
"3fc2783781bddac3e1e976cc8057acb2","2016","2015-02-03T15:54:04+00:00","1422978844","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","56.415","66.925","","60.079","67.428","4.769","45.411","60.079","","","","","","","","","33.849","40.155","","","","","Army Active","Army","36.047","40.457","","27.625","36.047","","","","","","","","","","","","","","","","","","","",
"3fc2783781bddac3e1e976cc8057acb2","2016","2015-02-03T15:54:04+00:00","1422978844","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","56.415","66.925","","60.079","67.428","4.769","45.411","60.079","","","","","","","","","22.566","26.77","","","","","Army National Guard","Army","24.032","26.971","4.769","17.786","24.032","","","","","","","","","","","","","","","","","","","",
"50f6351197db3bdaaad68fbb9fc8c45a","2016","2015-02-03T15:54:01+00:00","1422978841","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.216","","37.252","1.355","2.216","","","","","","","","","","","","","","","Army Active","Army","2.216","","37.252","1.355","2.216","","","","","","","","","","","","","","","","","","","",
"88c55bf95eacc775c1f8e970c6224954","2016","2015-02-03T15:53:58+00:00","1422978838","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","493.613","462.676","569.488","414.946","430.622","690.401","532.605","414.946","95","93","104","80","85","92","108","80","493.613","462.676","569.488","95","93","104","Army Active","Army","414.946","430.622","690.401","532.605","414.946","80","85","92","108","80","","","","","","","","","","","","","","",
"5a58845090b0ae11b913611c23f80485","2016","2015-02-03T15:54:06+00:00","1422978846","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","","","90","120","","","","","","","","","","","","","","","","Army Active","Army","","","90","120","","","","","","","","","","","","","","","","","","","","",
"5bf064ff2de56859c902ea676814c8e5","2016","2015-02-03T15:54:07+00:00","1422978847","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","42.156","39.432","27.041","34.46","38.194","21.254","20.616","34.46","","","","","","","","","33.969","31.719","22.679","","","","Army Active","Army","16.934","31.746","21.254","14.225","16.934","","","","","","","","","","","","","","","","","","","",
"5bf064ff2de56859c902ea676814c8e5","2016","2015-02-03T15:54:07+00:00","1422978847","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","42.156","39.432","27.041","34.46","38.194","21.254","20.616","34.46","","","","","","","","","3.496","3.293","2.904","","","","Army National Guard","Army","11.665","4.292","","6.391","11.665","","","","","","","","","","","","","","","","","","","",
